Jar,Time,Temp,Class,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Biovolume (Cylinder),Biovolume (P. Spheroid),Biovolume (Sphere),Circularity (Hu),Date,Diameter (ABD),Geodesic Aspect Ratio,Geodesic Length,Length,Original Reference ID,Ratio Blue/Green,Ratio Red/Blue,Ratio Red/Green,Sigma Intensity,Timestamp,Volume (ABD),Width,Density_inds/ml,
80,12,25,Tetrahymena,475.909,0.3691,115.497,128.9374,133.2622,7191.6319,4399.4826,7809.9767,0.6453,6/17/19,24.616,0.3449,42.5426,44.4645,128C7082-89FB-4F16-8A82-5DD90CC33991,0.8958,1.1538,1.0335,26.2881,2019-06-17T11:58:09.027,7.81E+03,15.5445,369,
80,12,25,Tetrahymena,504.1205,0.39,116.1718,127.7923,132.8502,7250.8577,5041.8361,8514.6208,0.6685,6/17/19,25.3351,0.3019,46.6167,42.2955,5FCE7BD1-0586-4EEA-BCB4-8EC7F41F72B8,0.9091,1.1436,1.0396,31.3893,2019-06-17T11:58:11.545,8.51E+03,18.4365,369,
80,12,25,Tetrahymena,330.1757,0.3582,124.3219,137.4186,141.9045,4703.2016,2485.176,4513.1684,0.6294,6/17/19,20.5035,0.3709,35.1754,37.2345,911EFA7D-90A4-43C1-BA2A-94BF1EE9814C,0.9047,1.1414,1.0326,25.5656,2019-06-17T11:58:15.530,4.51E+03,11.9295,369,
80,12,25,Tetrahymena,554.7515,0.4711,132.0007,135.2259,138.2162,10764.1134,6545.9847,9829.0497,0.7654,6/17/19,26.5769,0.5182,37.0931,41.5725,F745EFE3-9EFF-4327-AF54-7263EB2B2BF5,0.9761,1.0471,1.0221,48.0098,2019-06-17T11:58:15.716,9.83E+03,19.1595,369,
80,12,25,Tetrahymena,345.991,0.6482,121.9819,131.5074,135.7441,5815.0332,3904.4171,4841.2896,0.8971,6/17/19,20.9888,0.5408,29.3644,27.8355,A804E409-8FA4-4DA7-ABC8-49B28D6E3DA6,0.9276,1.1128,1.0322,32.115,2019-06-17T11:58:16.356,4.84E+03,16.9905,369,
80,12,25,Tetrahymena,537.0699,0.3521,122.1871,128.4419,131.9838,9971.1559,5509.912,9362.8917,0.6223,6/17/19,26.1499,0.4275,41.1068,46.6335,DDDE6896-F0D7-4398-A2FE-010489EF1D66,0.9513,1.0802,1.0276,43.6353,2019-06-17T11:58:17.711,9.36E+03,14.8215,369,
80,12,25,Tetrahymena,690.6201,0.4823,122.2348,126.0406,128.9293,15733.3361,9581.8564,13652.8289,0.7678,6/17/19,29.6534,0.6032,38.0413,44.4645,088BC35C-B219-4860-B451-06A1302688AF,0.9698,1.0548,1.0229,42.0976,2019-06-17T11:58:18.227,1.37E+04,21.3285,369,
80,12,25,Tetrahymena,499.0263,0.3605,115.5226,128.2531,131.8735,6713.698,4577.3956,8385.8862,0.6321,6/17/19,25.2067,0.2756,48.282,43.7415,DD1A126A-23EA-4A43-BC20-7AA349BCB0E4,0.9007,1.1415,1.0282,34.2812,2019-06-17T11:58:18.904,8.39E+03,16.2675,369,
80,12,25,Tetrahymena,599.5552,0.4278,108.7062,122.5555,125.6985,9983.9112,6808.3666,11043.5205,0.7168,6/17/19,27.6293,0.375,44.8826,47.3565,0A1305EB-A5CE-428F-A62A-65B5F644A848,0.887,1.1563,1.0256,35.2304,2019-06-17T11:58:20.423,1.10E+04,17.7135,369,
80,12,25,Tetrahymena,565.9348,0.4905,109.3189,118.2461,120.9229,11676.3743,6796.6892,10127.7597,0.7831,6/17/19,26.8434,0.6018,34.4966,40.1265,D20816C3-0358-450F-830E-6B445E2A105B,0.9245,1.1061,1.0226,37.9036,2019-06-17T11:58:20.754,1.01E+04,19.1595,369,
80,12,25,Tetrahymena,510.6082,0.4863,131.3245,134.1957,136.4887,13111.3074,7178.0102,8679.5155,0.7851,6/17/19,25.4976,0.6672,33.471,41.5725,7FDF836C-47F2-43B4-B792-7B9A87C842FD,0.9786,1.0393,1.0171,36.8007,2019-06-17T11:58:21.101,8.68E+03,19.1595,369,
80,12,25,Tetrahymena,618.2767,0.4462,116.169,126.9545,130.461,9198.4687,7698.2036,11564.8005,0.7297,6/17/19,28.0573,0.2784,53.2668,44.4645,1AC6B478-9BD1-4263-900D-CE965839A5CF,0.915,1.123,1.0276,32.1527,2019-06-17T11:58:22.206,1.16E+04,19.1595,369,
80,12,25,Tetrahymena,616.4032,0.4665,110.2954,125.3778,128.936,11690.434,7406.1507,11512.2748,0.7644,6/17/19,28.0148,0.4804,40.1016,43.7415,56B73C2D-2FF0-4A31-A0A7-DC5784CE31D4,0.8797,1.169,1.0284,37.1924,2019-06-17T11:58:24.133,1.15E+04,18.4365,369,
80,12,25,Tetrahymena,544.5109,0.4457,129.6928,133.8084,137.124,11105.9495,6176.3868,9558.1472,0.7406,6/17/19,26.3305,0.5677,35.2694,41.5725,4F3F0454-4010-4E51-B15C-F4B6CEA94563,0.9692,1.0573,1.0248,47.0737,2019-06-17T11:58:24.313,9.56E+03,16.9905,369,
80,12,25,Tetrahymena,508.7541,0.3499,115.4887,126.5541,129.7367,7109.0138,4640.8065,8632.283,0.6145,6/17/19,25.4512,0.2958,46.9425,45.9105,AA751D67-D9BC-412B-962B-42C4E420426A,0.9126,1.1234,1.0251,30.868,2019-06-17T11:58:24.354,8.63E+03,14.0985,369,
80,12,25,Tetrahymena,411.5432,0.4291,141.3242,143.5355,145.9133,7373.0495,3721.3648,6280.3939,0.7217,6/17/19,22.8909,0.5696,30.6999,36.5115,8281EF22-44FF-4F30-B0FD-A84D02D0E3E6,0.9846,1.0325,1.0166,46.662,2019-06-17T11:58:24.855,6.28E+03,14.0985,369,
80,12,25,Tetrahymena,692.9756,0.3962,125.3585,127.9197,130.8536,14319.4383,8530.5133,13722.735,0.6805,6/17/19,29.7039,0.4737,43.3127,49.5255,A20D9ECB-3739-4AE7-8163-40380C57E97A,0.98,1.0438,1.0229,49.1154,2019-06-17T11:58:26.000,1.37E+04,18.4365,369,
80,12,25,Tetrahymena,367.3048,0.9899,127.4312,132.586,135.9946,7846.1022,5379.3607,5295.46,0.9971,6/17/19,21.6256,1,21.5371,23.4975,1C2AB926-C089-4E33-822D-18C4A87CCAC5,0.9611,1.0672,1.0257,39.9358,2019-06-17T11:58:28.953,5.30E+03,22.0515,369,
80,12,25,Tetrahymena,603.2971,0.3555,124.415,130.016,133.7134,10475.3582,6265.1959,11147.0673,0.6279,6/17/19,27.7154,0.3811,45.1172,48.8025,9F507579-ADD9-49C9-8481-EAD3A549AE14,0.9569,1.0747,1.0284,37.1423,2019-06-17T11:58:31.366,1.11E+04,16.2675,369,
80,12,25,Tetrahymena,485.1483,0.3745,131.6226,134.8593,138.0556,8085.707,4495.7579,8038.5111,0.6538,6/17/19,24.8538,0.4252,38.4749,42.2955,7DFD305D-F3A3-42EA-BF77-772AFC853AA6,0.976,1.0489,1.0237,47.7366,2019-06-17T11:58:31.699,8.04E+03,14.8215,369,
80,12,25,Tetrahymena,469.9091,0.3746,129.2409,135.5338,139.4142,7245.3409,4422.731,7662.7486,0.6523,6/17/19,24.4603,0.3536,41.9448,43.0185,F3E653AD-71A6-4598-8A94-CA3ADDDF3207,0.9536,1.0787,1.0286,37.7377,2019-06-17T11:58:32.579,7.66E+03,14.8215,369,
80,12,25,Tetrahymena,464.8357,0.5232,131.014,134.2476,136.8635,10204.0381,5316.1144,7538.988,0.814,6/17/19,24.3279,0.7552,28.3488,36.5115,7DA66F93-A108-4224-B0F7-E897FE351711,0.9759,1.0446,1.0195,47.0432,2019-06-17T11:58:32.937,7.54E+03,17.7135,369,
80,12,25,Tetrahymena,473.6008,0.4337,119.8167,128.759,132.8287,8998.9508,4977.2481,7753.2271,0.727,6/17/19,24.5562,0.524,34.6853,40.8495,B2E1611C-58B3-40CF-8F2E-1AA17A1B0327,0.9306,1.1086,1.0316,33.3395,2019-06-17T11:58:34.449,7.75E+03,16.2675,369,
80,12,25,Tetrahymena,379.1307,0.5939,133.34,137.931,140.6904,8489.4599,4161.3417,5553.2495,0.8765,6/17/19,21.971,1,22.1104,30.7275,66D26FC3-9CE1-4185-AE63-E4E91858E56A,0.9667,1.0551,1.02,45.7946,2019-06-17T11:58:35.382,5.55E+03,16.2675,369,
80,12,25,Tetrahymena,676.9665,0.7082,118.0676,124.0895,126.562,14986.4029,11850.5174,13249.9602,0.9333,6/17/19,29.3588,0.5533,39.6508,37.2345,CBF5B942-4049-46F9-820B-A466DCDD8440,0.9515,1.0719,1.0199,38.245,2019-06-17T11:58:36.691,1.32E+04,26.3895,369,
80,12,25,Tetrahymena,548.2336,0.3477,128.0333,134.8844,138.5079,8839.9051,5442.2286,9656.3331,0.6168,6/17/19,26.4203,0.3375,46.2332,47.3565,30E4B3F8-6793-4915-AF28-9D1243CD29EE,0.9492,1.0818,1.0269,41.1629,2019-06-17T11:58:37.516,9.66E+03,15.5445,369,
80,12,25,Tetrahymena,688.7361,0.3573,136.6901,138.2471,140.4159,11974.7434,7406.5869,13596.9982,0.6307,6/17/19,29.6129,0.3744,47.7328,50.2485,B23EEB2F-6F33-4545-A2C4-97453A9BD5F5,0.9887,1.0273,1.0157,48.4177,2019-06-17T11:58:37.608,1.36E+04,16.9905,369,
80,12,25,Tetrahymena,903.0553,0.3603,133.6034,134.2824,136.8911,18067.207,11761.874,20414.3379,0.6358,6/17/19,33.9088,0.3807,54.1437,58.2015,5731EDF3-89F7-4A61-93AA-4BD85EE8A1E5,0.9949,1.0246,1.0194,46.437,2019-06-17T11:58:39.365,2.04E+04,19.8825,369,
80,12,25,Tetrahymena,687.3232,0.4702,130.9031,134.8784,137.9049,15467.2301,9142.9447,13555.1802,0.7673,6/17/19,29.5825,0.5883,38.4644,45.9105,988801AB-22AA-43F2-B751-B9C99ACAA557,0.9705,1.0535,1.0224,43.3901,2019-06-17T11:58:39.726,1.36E+04,20.6055,369,
80,12,25,Tetrahymena,466.6802,0.4035,115.0445,121.0907,124.6129,7060.4153,4509.0213,7583.905,0.6868,6/17/19,24.3761,0.3578,41.2539,40.8495,119A683A-C0BE-43D4-AE9F-8A55A3505C3D,0.9501,1.0832,1.0291,33.5623,2019-06-17T11:58:40.425,7.58E+03,16.2675,369,
80,12,25,Tetrahymena,800.3024,0.3149,107.2318,120.0549,123.5939,12156.5775,8703.1003,17031.1905,0.5711,6/17/19,31.9214,0.2508,62.6605,61.8165,D710FFA0-A0EA-448D-8C9A-1EC2343E6189,0.8932,1.1526,1.0295,30.2238,2019-06-17T11:58:40.469,1.70E+04,16.9905,369,
80,12,25,Tetrahymena,660.9763,0.5085,132.2711,134.9188,137.789,11893.9577,9039.678,12783.2903,0.7986,6/17/19,29.01,0.3964,45.8451,43.0185,BD6D4378-DBC3-4397-A70C-1763C0C1353B,0.9804,1.0417,1.0213,40.3412,2019-06-17T11:58:43.789,1.28E+04,21.3285,369,
80,12,25,Tetrahymena,342.824,0.5534,133.7021,138.7397,141.7957,7914.095,3445.9659,4774.9694,0.8451,6/17/19,20.8925,1,21.5992,30.7275,75EBA5AE-74B2-4182-B9CB-22B1349A6258,0.9637,1.0605,1.022,42.5162,2019-06-17T11:58:44.568,4.77E+03,15.5445,369,
80,12,25,Tetrahymena,289.3067,0.6492,115.6856,119.181,121.1664,6031.8057,2933.7069,3701.7022,0.9065,6/17/19,19.1926,1,19.7296,24.9435,E738D7B0-1EE8-466C-844E-30B9D142A609,0.9707,1.0474,1.0167,25.1472,2019-06-17T11:58:46.919,3.70E+03,14.8215,369,
80,12,25,Tetrahymena,683.5562,0.6847,109.7258,116.4622,119.1824,15869.9422,11056.7965,13443.8965,0.9204,6/17/19,29.5014,0.6824,35.1397,37.9575,A36A03B6-19C7-41E9-98ED-6AE0F27956F4,0.9422,1.0862,1.0234,39.7196,2019-06-17T11:58:48.273,1.34E+04,24.9435,369,
80,12,25,Tetrahymena,479.6035,0.6906,115.6613,120.6119,123.0987,8957.5352,6661.1221,7901.0961,0.9194,6/17/19,24.7113,0.5445,33.7564,32.8965,9097BCA2-CAA8-440C-AABF-3F800AC7F172,0.959,1.0643,1.0206,41.2646,2019-06-17T11:58:49.959,7.90E+03,21.3285,369,
80,12,25,Tetrahymena,657.2167,0.4888,120.376,124.8477,128.0411,15411.3079,8875.6861,12674.3797,0.7877,6/17/19,28.9274,0.6388,36.3652,44.4645,DAF8A82D-5B3D-4255-A12B-77143FAC0BDC,0.9642,1.0637,1.0256,37.9944,2019-06-17T11:58:52.919,1.27E+04,20.6055,369,
80,12,25,Tetrahymena,663.3266,0.3824,121.501,128.4175,131.7846,12146.2752,7768.1882,12851.5328,0.6643,6/17/19,29.0615,0.3831,47.2319,50.2485,7BF91B60-3D37-41C5-A657-E78D137E937F,0.9461,1.0846,1.0262,40.3502,2019-06-17T11:58:53.142,1.29E+04,18.4365,369,
80,12,25,Tetrahymena,845.4257,0.3662,136.1684,137.8475,140.5061,15903.092,10861.3472,18491.7052,0.6436,6/17/19,32.809,0.3462,55.2818,58.9245,53AF933A-5902-48E2-A92A-C74853BA8CCC,0.9878,1.0319,1.0193,50.2966,2019-06-17T11:58:53.923,1.85E+04,19.1595,369,
80,12,25,Tetrahymena,494.3978,0.5365,138.1988,142.1442,145.5468,10417.5446,6141.8756,8269.488,0.83,6/17/19,25.0896,0.6202,32.5498,37.2345,39A4F5A7-A30D-4E1A-8644-C9B78E76D9A7,0.9722,1.0532,1.0239,36.696,2019-06-17T11:58:57.080,8.27E+03,19.1595,369,
80,12,25,Tetrahymena,598.1523,0.5751,140.8427,143.4692,146.4601,15660.6757,8208.6991,11004.7822,0.8607,6/17/19,27.5969,1,27.1169,38.6805,DBC096A6-BD53-4613-BE03-5ADEDD3D2CB5,0.9817,1.0399,1.0208,43.7078,2019-06-17T11:58:57.618,1.10E+04,21.3285,369,
80,12,25,Tetrahymena,422.5365,0.4289,111.4738,125.2436,129.0628,7161.969,4183.5131,6533.7136,0.722,6/17/19,23.1946,0.4398,36.1256,38.6805,7B890EF0-AFAB-44B5-807A-93899C3EE1B3,0.8901,1.1578,1.0305,27.4117,2019-06-17T11:58:58.478,6.53E+03,15.5445,369,
80,12,25,Tetrahymena,732.6045,0.5265,127.0414,133.384,136.8566,14457.5796,10509.5079,14916.5438,0.8128,6/17/19,30.5415,0.4695,43.7101,43.0185,3DC2F452-AFBB-4FB6-BCB1-105B328DEC2A,0.9524,1.0773,1.026,38.815,2019-06-17T11:58:59.254,1.49E+04,22.7745,369,
80,12,25,Tetrahymena,690.6201,0.4616,132.4358,134.7443,138.0123,14420.832,9110.7349,13652.8289,0.7574,6/17/19,29.6534,0.5059,41.5533,46.6335,3C4E2CCF-2894-46A3-B991-BE459C375461,0.9829,1.0421,1.0243,48.7837,2019-06-17T11:58:59.476,1.37E+04,20.6055,369,
80,12,25,Tetrahymena,540.3247,0.4814,119.8216,124.2818,128.144,12606.6552,7039.1179,9448.1324,0.7774,6/17/19,26.229,0.638,34.0363,40.8495,EE093F41-8C32-4B32-9B5D-BAB2A6D25542,0.9641,1.0695,1.0311,39.5764,2019-06-17T11:59:00.301,9.45E+03,18.4365,369,
80,12,25,Tetrahymena,381.8631,0.3788,136.5884,141.8378,145.1632,5733.1885,3032.8301,5613.3926,0.6595,6/17/19,22.05,0.419,34.6415,37.2345,7B223103-1B61-4EE5-B240-F23CFFDE40CE,0.963,1.0628,1.0234,43.8181,2019-06-17T11:59:01.484,5.61E+03,12.6525,369,
80,12,25,Tetrahymena,1014.9511,0.4581,117.7371,125.3149,129.3088,19240.5642,16519.2934,24323.8015,0.7511,6/17/19,35.9482,0.3125,63.0738,56.7555,A9EF2A54-FD99-4FDD-AE98-D7FCC28D560C,0.9395,1.0983,1.0319,32.5446,2019-06-17T11:59:01.990,2.43E+04,27.1125,369,
80,12,25,Tetrahymena,399.6544,0.4904,120.1868,129.4585,134.2547,6848.0468,4086.3625,6010.2235,0.7799,6/17/19,22.5578,0.503,32.5405,35.0655,EF868A58-8833-4836-90FA-78530858BA87,0.9284,1.1171,1.037,35.2575,2019-06-17T11:59:02.077,6.01E+03,16.9905,369,
80,12,25,Tetrahymena,356.8641,0.4005,114.8501,123.0386,127.043,6091.6937,3150.2288,5071.2861,0.6865,6/17/19,21.316,0.4761,32.4674,36.5115,087BB03E-9553-428B-81E2-D2DA897022A8,0.9334,1.1062,1.0325,36.2966,2019-06-17T11:59:02.126,5.07E+03,13.3755,369,
80,12,25,Tetrahymena,569.6652,0.5555,124.9503,132.7809,136.1483,9071.958,7744.1943,10228.0623,0.8389,6/17/19,26.9318,0.3339,46.9639,40.1265,F755DCEF-F22E-4A9E-802F-ECC740987433,0.941,1.0896,1.0254,29.5949,2019-06-17T11:59:05.516,1.02E+04,22.0515,369,
80,12,25,Tetrahymena,531.0282,0.3703,128.6501,133.6198,137.0334,9035.4962,5155.3375,9205.3478,0.6467,6/17/19,26.0024,0.4179,40.3874,43.7415,99F02B22-53EC-4A25-A529-7225B95335D5,0.9628,1.0652,1.0255,39.4004,2019-06-17T11:59:05.789,9.21E+03,14.8215,369,
80,12,25,Tetrahymena,641.72,0.6756,120.6533,124.2771,126.1609,17255.4897,10167.6951,12228.7529,0.9225,6/17/19,28.5843,1,28.0078,37.9575,E204283B-72F7-4DC4-B83F-4573ECEFDCB7,0.9708,1.0456,1.0152,40.9973,2019-06-17T11:59:05.789,1.22E+04,24.2205,369,
80,12,25,Tetrahymena,630.4616,0.3858,133.6511,134.3702,136.519,12185.0227,7468.5773,11908.3553,0.6692,6/17/19,28.3325,0.4161,44.75,49.5255,864479CF-1C65-47E8-BD34-35EC5EAA97C7,0.9946,1.0215,1.016,40.5689,2019-06-17T11:59:06.743,1.19E+04,17.7135,369,
80,12,25,Tetrahymena,463.4526,0.4647,119.0491,132.7684,135.993,7024.1482,4990.5969,7505.3655,0.7562,6/17/19,24.2917,0.3505,41.7521,40.1265,9CEB1F65-6EAF-414D-9483-D9B714506689,0.8967,1.1423,1.0243,35.8187,2019-06-17T11:59:06.743,7.51E+03,16.9905,369,
80,12,25,Tetrahymena,547.3028,0.5742,116.2657,121.6245,125.2309,12013.1807,7272.9483,9631.7518,0.8616,6/17/19,26.3979,0.6584,32.7992,36.5115,7EEEC665-9C10-41FC-BEA6-5DBACFCDCD7C,0.9559,1.0771,1.0297,35.1606,2019-06-17T11:59:07.360,9.63E+03,20.6055,369,
80,12,25,Tetrahymena,457.0015,0.4846,127.8561,131.1705,133.3766,6914.2005,5198.817,7349.2029,0.7523,6/17/19,24.122,0.3653,40.4085,37.2345,C6420902-3A1E-4068-AEE8-9E6394FC3968,0.9747,1.0432,1.0168,42.9543,2019-06-17T11:59:09.664,7.35E+03,18.4365,369,
80,12,25,Tetrahymena,599.5552,0.5735,128.2254,132.3754,135.0579,15402.6816,8236.3357,11043.5205,0.8588,6/17/19,27.6293,1,26.9672,37.9575,46C6889B-E3CF-48FD-8279-A8A70087C99D,0.9686,1.0533,1.0203,41.5843,2019-06-17T11:59:11.601,1.10E+04,20.6055,369,
80,12,25,Tetrahymena,255.9328,0.4004,134.3182,141.5088,147.3636,4341.0173,2137.5794,3080.014,0.6777,6/17/19,18.0517,0.4759,29.0074,31.4505,A70D76EA-1589-4D9D-9BD1-78048F10506C,0.9492,1.0971,1.0414,23.0344,2019-06-17T11:59:13.821,3.08E+03,11.2065,369,
80,12,25,Tetrahymena,591.6078,0.4065,111.1356,121.5699,125.5692,9993.1654,6620.4337,10824.6682,0.6918,6/17/19,27.4456,0.3718,45.1519,45.9105,153E5F78-D3D0-4393-920B-973199435784,0.9142,1.1299,1.0329,33.9523,2019-06-17T11:59:15.288,1.08E+04,18.4365,369,
80,12,25,Tetrahymena,313.9626,0.581,113.2857,121.0887,124.6453,4610.6501,3056.2575,4184.8572,0.8574,6/17/19,19.9937,0.4507,30.6897,29.2815,CF7E1CF3-0FF3-4A5F-A0C1-975D1777944C,0.9356,1.1003,1.0294,29.3352,2019-06-17T11:59:16.563,4.18E+03,15.5445,369,
80,12,25,Tetrahymena,505.5103,0.3163,113.1747,127.143,131.5995,7469.9193,4405.6991,8549.8565,0.5724,6/17/19,25.37,0.307,46.5569,48.8025,1F2D4840-A943-4ED8-9F6A-A78010D705A8,0.8901,1.1628,1.0351,30.5312,2019-06-17T11:59:16.789,8.55E+03,14.0985,369,
80,12,25,Tetrahymena,477.7561,0.4125,115.4449,126.8173,130.5295,7036.3519,4858.3145,7855.4872,0.6971,6/17/19,24.6637,0.322,44.2128,42.2955,2461C79F-9EE7-4887-82D5-8ABBC0560686,0.9103,1.1307,1.0293,29.4269,2019-06-17T11:59:18.368,7.86E+03,15.5445,369,
80,12,25,Tetrahymena,722.6873,0.5151,108.8661,113.4094,116.2413,18353.4884,10851.7038,14614.6838,0.81,6/17/19,30.334,0.679,37.0064,44.4645,9437C72E-CE92-4C29-B851-3C0FEEB90A00,0.9599,1.0677,1.025,35.2841,2019-06-17T11:59:18.569,1.46E+04,22.0515,369,
80,12,25,Tetrahymena,709.0029,0.5217,131.2815,132.5912,135.1333,19986.4058,10755.0178,14201.5521,0.8186,6/17/19,30.0455,0.8218,33.526,44.4645,50B35056-D6F8-4F98-8223-2B6A129091E6,0.9901,1.0293,1.0192,40.6312,2019-06-17T11:59:21.342,1.42E+04,22.0515,369,
80,12,25,Tetrahymena,525.919,0.4236,132.6847,136.0125,138.6016,9620.4221,5397.2531,9072.8164,0.7155,6/17/19,25.877,0.5068,36.2635,41.5725,49A9151B-3253-49EC-A459-DF3C1DA3017F,0.9755,1.0446,1.019,45.0253,2019-06-17T11:59:23.410,9.07E+03,16.2675,369,
80,12,25,Tetrahymena,427.1222,0.6834,122.4232,130.6993,133.9642,6756.2163,5790.5209,6640.3671,0.9049,6/17/19,23.3201,0.4056,37.3937,33.6195,BF94371C-4268-4F5F-8FA3-176AB552202C,0.9367,1.0943,1.025,32.8929,2019-06-17T11:59:23.866,6.64E+03,21.3285,369,
80,12,25,Tetrahymena,488.8469,0.4287,122.1155,130.4586,134.2594,7863.0722,5172.1271,8130.6099,0.7165,6/17/19,24.9483,0.3771,41.2915,41.5725,25B38B55-274C-43EA-A800-0926D47D66DC,0.936,1.0994,1.0291,37.8934,2019-06-17T11:59:26.672,8.13E+03,19.1595,369,
80,12,25,Tetrahymena,544.5109,0.381,109.7316,122.089,126.1779,7013.0815,5674.3279,9558.1472,0.6528,6/17/19,26.3305,0.2289,55.4401,46.6335,480CD55F-261C-4AD7-AD75-AA3535CDFD26,0.8988,1.1499,1.0335,32.2971,2019-06-17T11:59:30.104,9.56E+03,16.2675,369,
80,12,25,Tetrahymena,431.711,0.3411,120.0215,131.9981,135.9197,6259.7964,3689.8832,6747.6653,0.5982,6/17/19,23.4451,0.3341,41.4828,43.0185,0D5AF0F7-416C-4A88-9582-4EA1842F1DB5,0.9093,1.1325,1.0297,30.5666,2019-06-17T11:59:30.501,6.75E+03,13.3755,369,
80,12,25,Tetrahymena,435.3842,0.3862,131.4235,135.1557,138.7868,7340.6209,3999.3423,6833.9662,0.6656,6/17/19,23.5446,0.4496,35.8914,40.1265,EB638A5B-89DB-451F-A43A-D91E58108BDF,0.9724,1.056,1.0269,46.5148,2019-06-17T11:59:31.899,6.83E+03,14.0985,369,
80,12,25,Tetrahymena,340.1109,0.3764,123.2931,133.3724,138.2023,5137.0874,2866.5029,4718.3994,0.649,6/17/19,20.8097,0.3797,35.6673,35.7885,553A1D88-E74F-440A-A40B-60B2EAE76812,0.9244,1.1209,1.0362,29.6838,2019-06-17T11:59:32.436,4.72E+03,12.6525,369,
80,12,25,Tetrahymena,471.7548,0.3152,113.1088,126.3014,130.1416,7016.8711,4120.7482,7707.9384,0.5677,6/17/19,24.5083,0.307,45.5964,47.3565,B712A5D6-3632-49A4-A930-157A1E055417,0.8955,1.1506,1.0304,26.8353,2019-06-17T11:59:36.982,7.71E+03,14.0985,369,
80,12,25,Tetrahymena,612.1889,0.3704,117.426,126.8945,131.9486,11226.5154,6898.753,11394.4142,0.6482,6/17/19,27.9189,0.3886,45.5714,50.2485,D42F27CD-358F-4E29-AE28-7EEBB3991774,0.9254,1.1237,1.0398,32.1062,2019-06-17T11:59:36.982,1.14E+04,17.7135,369,
80,12,25,Tetrahymena,623.899,0.3686,123.8525,129.6418,133.0391,11077.2377,6997.2501,11722.9045,0.6459,6/17/19,28.1846,0.3668,47.1477,49.5255,18D4F6F7-DB8E-409D-8D2C-DA81DC21462B,0.9553,1.0742,1.0262,39.6683,2019-06-17T11:59:39.639,1.17E+04,16.9905,369,
80,12,25,Tetrahymena,418.4119,0.4288,114.0038,125.1497,129.0768,6248.1179,3971.3955,6438.2792,0.7156,6/17/19,23.0811,0.3752,38.3746,37.9575,C8D6B619-B381-4547-BF5E-0AD4B69C963F,0.9109,1.1322,1.0314,32.5855,2019-06-17T11:59:40.057,6.44E+03,14.8215,369,
80,12,25,Tetrahymena,703.3441,0.4308,117.2666,129.1354,132.4734,13326.6656,8675.8497,14031.8717,0.7231,6/17/19,29.9253,0.4359,44.6963,48.0795,6232673C-B8FC-4368-9D83-4F6F027FFA6B,0.9081,1.1297,1.0258,30.6795,2019-06-17T11:59:40.371,1.40E+04,19.8825,369,
80,12,25,Tetrahymena,273.6944,0.3918,128.9612,138.5416,143.7244,3802.3623,2026.9834,3406.1417,0.6761,6/17/19,18.6676,0.3723,32.6858,32.8965,CE535BD8-81F2-4D3F-9FE6-7C188F3A142F,0.9308,1.1145,1.0374,30.3535,2019-06-17T11:59:41.092,3.41E+03,12.6525,369,
80,12,25,Tetrahymena,804.5724,0.4187,117.7816,127.7693,130.9363,12742.6973,11777.4235,17167.6747,0.6912,6/17/19,32.0065,0.2429,65.029,55.3095,F99E108D-CF25-471A-B621-B6368E7B40FC,0.9218,1.1117,1.0248,32.4233,2019-06-17T11:59:44.803,1.72E+04,22.7745,369,
80,12,25,Tetrahymena,345.991,0.3171,112.573,128.3828,132.9502,4598.1362,2386.5485,4841.2896,0.5699,6/17/19,20.9888,0.3281,37.8888,39.4035,658C3321-1B16-4491-9DEE-B926EF219048,0.8769,1.181,1.0356,27.8005,2019-06-17T11:59:49.376,4.84E+03,11.2065,369,
80,12,25,Tetrahymena,588.3369,0.3822,124.215,130.3385,134.0788,10927.2003,6348.199,10735.0227,0.6644,6/17/19,27.3696,0.4391,41.6348,46.6335,494AE5F8-0456-4A45-B91C-AB5C83A5C9F9,0.953,1.0794,1.0287,36.0575,2019-06-17T11:59:50.288,1.07E+04,16.2675,369,
80,12,25,Tetrahymena,737.8019,0.4695,129.1587,132.7551,135.5929,15816.2636,10260.8753,15075.5594,0.7657,6/17/19,30.6496,0.5026,43.0395,45.9105,A871E8FD-30D8-4167-8E9D-68CCA77D480F,0.9729,1.0498,1.0214,42.4724,2019-06-17T11:59:50.288,1.51E+04,20.6055,369,
80,12,25,Tetrahymena,396.4573,0.3956,115.8853,127.8109,132.2837,5587.3769,3339.5453,5938.249,0.6786,6/17/19,22.4674,0.3608,37.9497,37.9575,5A8A2613-4204-485F-9A80-A08DB79A0CF7,0.9067,1.1415,1.035,32.2454,2019-06-17T11:59:50.425,5.94E+03,14.8215,369,
80,12,25,Tetrahymena,940.2915,0.4496,105.1087,116.5555,120.4157,19088.9998,13990.1558,21689.8996,0.743,6/17/19,34.6008,0.4042,52.9882,53.8635,561C719C-BFB1-4FBB-8052-57798A4A9BF0,0.9018,1.1456,1.0331,32.4179,2019-06-17T11:59:50.913,2.17E+04,24.2205,369,
80,12,25,Tetrahymena,763.3413,0.4009,121.9579,126.9663,129.6092,14262.0263,9562.745,15865.067,0.687,6/17/19,31.1756,0.3887,49.3513,51.6945,C3457AEC-6A30-4A6D-B66F-26762B74EA9E,0.9606,1.0627,1.0208,39.3403,2019-06-17T11:59:51.414,1.59E+04,21.3285,369,
